repo,pr_id,reviewer,review_decision,review_time,review_comment,is_ai_reviewer
microsoft/vscode,323605,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T20:14:21Z,"## Pull request overview

This PR prevents the `semantic_search` tool (`ToolName.Codebase`) from being offered by the Copilot agent when the selected model is a BYOK/custom (non‑CAPI) endpoint, avoiding chat-turn aborts caused by embeddings/authentication timeouts when a Copilot token source isn’t available.

**Changes:**
- Disable `ToolName.Codebase` in `getAgentTools` whenever `!isCAPIEndpoint(model)` (alongside the existing CAPI-only subagent gating).
- Add unit tests to assert `semantic_search` is exposed for CAPI endpoints and hidden for BYOK/custom endpoints.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| extensions/copilot/src/extension/intents/node/agentIntent.ts | Gates `semantic_search` off for non‑CAPI endpoints to prevent failures when embeddings/token sources aren’t available. |
| extensions/copilot/src/extension/intents/node/test/searchSubagentGating.spec.ts | Adds coverage ensuring `semantic_search` is present on CAPI and absent on BYOK/custom endpoints. |
</details>

## Review details





- **Files reviewed:** 2/2 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,323605,vritant24,APPROVED,2026-06-29T20:24:40Z,,False
microsoft/vscode,323601,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T19:51:46Z,"## Pull request overview

This pull request adds a new telemetry event to measure client-side latency for Treatment Assignment Service (TAS) experimentation fetches in the workbench assignment service.

**Changes:**
- Add a `StopWatch`-based measurement around the TAS client’s initial fetch and log it via `publicLog2` (`tasClientFetchLatency`).
- Add a similar latency measurement around a forced “refresh” call used to refetch assignments.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/services/assignment/common/assignmentService.ts | Adds TAS fetch/refetch latency measurement and emits a new telemetry event (`tasClientFetchLatency`). |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,323601,dmitrivMS,APPROVED,2026-06-29T20:36:41Z,,False
microsoft/vscode,323599,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T19:22:31Z,"## Pull request overview

This PR addresses missing pricing values in the model hover (notably for Claude and Codex) by improving how agent-host model billing/pricing metadata is derived from CAPI model payloads.

**Changes:**
- Add a normalization layer to convert CAPI snake_case `billing` payloads into the camelCase shape expected by pricing helpers.
- Update Claude and Codex agents to use the normalized billing payload and the correct CAPI `model_picker_price_category` field.
- Adjust long-context pricing metadata emission and update the Copilot agent-host test expectations.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/platform/agentHost/common/agentModelPricing.ts | Adds billing normalization and changes how long-context pricing metadata is produced. |
| src/vs/platform/agentHost/node/claude/claudeAgent.ts | Uses normalized billing and reads `model_picker_price_category` from the model payload. |
| src/vs/platform/agentHost/node/codex/codexAgent.ts | Uses normalized billing and reads `model_picker_price_category` from the model payload. |
| src/vs/platform/agentHost/test/node/copilotAgent.test.ts | Updates expected `_meta` to include long-context cache cost. |
</details>

## Review details





- **Files reviewed:** 4/4 changed files
- **Comments generated:** 3
- **Review effort level:** Low


",True
microsoft/vscode,323599,lszomoru,APPROVED,2026-06-29T19:54:27Z,,False
microsoft/vscode,323598,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T19:17:04Z,"## Pull request overview

This PR refines the `CopilotChatSessionsProvider` configuration-change behavior in the Agents window (`src/vs/sessions`) so `onDidChangeSessionTypes` only fires when the *effective* session type set (Claude / Copilot CLI availability) actually changes, avoiding no-op refreshes that violate the `ISessionsProvider` contract.

**Changes:**
- Cache the last-known effective Claude and Copilot CLI availability and suppress `onDidChangeSessionTypes` (and session-cache refresh) when toggled settings do not change the effective availability.
- Add a live-toggle unit test to ensure enabling `chat.agentHost.enabled` applies the Claude `preferAgentHost` gate and drops the Claude session type without requiring reload.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/sessions/contrib/providers/copilotChatSessions/browser/copilotChatSessionsProvider.ts | Cache effective availability booleans to avoid firing session-type change events for no-op config changes. |
| src/vs/sessions/contrib/providers/copilotChatSessions/test/browser/copilotChatSessionsProvider.test.ts | Add a live-toggle test verifying the Claude gate is applied when `chat.agentHost.enabled` is enabled. |
</details>

## Review details





- **Files reviewed:** 2/2 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,323597,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T19:15:19Z,"## Pull request overview

Fixes unexpected chat tab reordering in the Agents window by ensuring the renderer preserves the provider’s stable creation order and by restoring peer chats deterministically during session reload.

**Changes:**
- Render `openChats` in provider order (no status-based partitioning) to prevent tabs jumping when drafts commit out of creation order.
- Restore peer chats in `getChats()` order while still loading per-chat data in parallel to prevent order scrambling across reloads.
- Add a regression test for peer-chat restore ordering and update the `sessions` skill guidance to match current behavior.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/sessions/browser/parts/chatCompositeBar.ts | Removes renderer-side reordering so tab order matches provider creation order. |
| src/vs/platform/agentHost/node/agentService.ts | Restores peer chats in stable `getChats()` order (not Promise resolution order). |
| src/vs/platform/agentHost/test/node/agentService.test.ts | Adds a test ensuring restore ordering is stable regardless of load timing. |
| .github/skills/sessions/SKILL.md | Updates guidance to reflect stable host ordering and to discourage renderer reordering. |
</details>

## Review details





- **Files reviewed:** 4/4 changed files
- **Comments generated:** 1
- **Review effort level:** Low


",True
microsoft/vscode,323597,lszomoru,APPROVED,2026-06-29T19:53:43Z,,False
microsoft/vscode,323594,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T19:06:43Z,"## Pull request overview

Adds infrastructure and UI affordances in the workbench chat experience to warn users when switching models or model options mid-session will invalidate the warm prompt cache (potentially increasing cost and latency).

**Changes:**
- Introduces `IChatCacheBreakService` to track cache-relevant request configuration per chat session and to compute whether a candidate selection would break cache.
- Records the baseline configuration from the shared chat request send path (skipping system-initiated/background turns).
- Updates the model picker and model-options picker headers to conditionally show a “cache-break” cost hint, and adds unit tests for cache-break detection and tool-key normalization.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/chat/common/chatCacheBreakService.ts | New singleton service to record per-session cache baselines and compare candidate selections by dimension. |
| src/vs/workbench/contrib/chat/test/common/chatCacheBreakService.test.ts | New unit tests covering baseline behavior, per-dimension detection, clearSession, and tool-key ordering. |
| src/vs/workbench/contrib/chat/common/chatService/chatServiceImpl.ts | Records the cache-relevant configuration on non-system-initiated sends. |
| src/vs/workbench/contrib/chat/browser/widget/input/chatInputPart.ts | Plumbs a `selectionBreaksCache` delegate from the input to the picker surfaces via `IChatCacheBreakService`. |
| src/vs/workbench/contrib/chat/browser/widget/input/chatModelPicker.ts | Shows conditional cache-break hints in the model picker and options picker headers. |
| src/vs/workbench/contrib/chat/browser/widget/input/modelPickerActionItem.ts | Extends the picker delegate interface with an optional `selectionBreaksCache` callback. |
</details>

## Review details





- **Files reviewed:** 6/6 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-29T21:24:51Z,,False
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-29T21:24:52Z,,False
microsoft/vscode,323594,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T21:35:58Z,"## Review details





- **Files reviewed:** 6/6 changed files
- **Comments generated:** 1
- **Review effort level:** Low

",True
microsoft/vscode,323594,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T21:55:56Z,"## Review details





- **Files reviewed:** 6/6 changed files
- **Comments generated:** 3
- **Review effort level:** Low

",True
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-29T22:03:40Z,,False
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-29T22:03:42Z,,False
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-29T22:03:43Z,,False
microsoft/vscode,323594,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T22:10:59Z,"## Review details





- **Files reviewed:** 5/5 changed files
- **Comments generated:** 2
- **Review effort level:** Low

",True
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-29T23:12:24Z,,False
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-29T23:12:25Z,,False
microsoft/vscode,323594,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T23:28:34Z,"## Review details





- **Files reviewed:** 7/7 changed files
- **Comments generated:** 0 new
- **Review effort level:** Low

",True
microsoft/vscode,323594,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-30T02:42:11Z,"## Review details





- **Files reviewed:** 9/9 changed files
- **Comments generated:** 4
- **Review effort level:** Low

",True
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-30T03:46:12Z,,False
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-30T03:46:13Z,,False
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-30T03:46:15Z,,False
microsoft/vscode,323594,bhavyaus,COMMENTED,2026-06-30T03:46:16Z,,False
microsoft/vscode,323594,lramos15,APPROVED,2026-07-01T13:54:15Z,,False
microsoft/vscode,323593,DonJayamanne,DISMISSED,2026-06-29T18:49:02Z,,False
microsoft/vscode,323593,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-29T18:53:32Z,"## Pull request overview

This PR targets the Agents window “Changes” experience, aiming to reduce UI flicker by adjusting how changeset state is observed and how loading states gate rendering of the change list and toolbar actions.

**Changes:**
- Removes throttling/coalescing around changeset state propagation and relies on cached-per-file mapping to minimize recomputation.
- Tightens “loading” gating in the Changes view (progress, stats, and action rendering) to reduce transient updates.
- Updates the agent host changeset subscription coordinator to treat plain session-URI subscriptions explicitly and avoid misclassifying chat-channel URIs.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/sessions/contrib/providers/agentHost/browser/baseAgentHostSessionsProvider.ts | Removes throttled flattening of changeset state and reads nested observable state directly for change mapping. |
| src/vs/sessions/contrib/providers/agentHost/browser/agentHostSessionChangesets.ts | Removes throttled changeset-state wrapper and tweaks loading computation for changesets. |
| src/vs/sessions/contrib/changes/browser/changesViewService.ts | Changes loading semantics for active session state derivation. |
| src/vs/sessions/contrib/changes/browser/changesView.ts | Gates action button bar updates while the active session is loading. |
| src/vs/platform/agentHost/node/agentHostChangesetCoordinator.ts | Adjusts first-subscriber handling to avoid session-subscription behavior for chat-channel URIs. |
</details>

## Review details





- **Files reviewed:** 5/5 changed files
- **Comments generated:** 2
- **Review effort level:** Low


",True
